"","ID","URL","Type","Corpus","Date","Dateline","Place","Topic","Title","Body","Notes","Snippet","Context","Summary","Sentiment"
"399","Review: 137 : Amazon Echo - Black","null",0,"Amazon Review","Mon Jul 04 00:00:00 EDT 2016","4-Jul-16","null","Amazon Echo - Black","null","I received the Echo as a gift earlier this year For the first several months it was fabulous The occasional misunderstanding aside it responded extremely well when addressed and was a delight to have in my kitchen I inquired about recipes and conversions requested the occasional joke andmore than anythingasked it to play various radio stations or songs from my playlist Over the last three months it has become increasingly unresponsive I often have to say Alexa two or three times at the top of my voice from only inches away before it responds It increasingly misinterprets what I say and plays random things in response to my requests On occasion it turns itself on or off on its own volition This is especially disconcerting in the middle of the night when suddenly human voices are emanating from ones kitchen All in all I think the Echo is great when it works properly Unfortunately it doesnt work properly as often as it should especially at a nearprice point","null","null",NA,"null","positive"
"400","Review: 227 : Amazon Echo - Black","null",0,"Amazon Review","Sat Sep 19 00:00:00 EDT 2015","19-Sep-15","null","Amazon Echo - Black","null","Alexa is used almost daily in our house Mostly for listening to music great speaker quality and volume settings and for setting timers since I cook in the kitchen often The one thing I am most disappointed about is search knowledge Ive found that if I ask something I may type into Google for example when did xyz fly the first plane she doesnt know a lot of the time Otherwise we are pretty happy We got it on Prime Day for aboutnot sure if we would have paid full price though","null","null",NA,"null","positive"
"401","Review: 377 : Amazon Echo - Black","null",0,"Amazon Review","Mon Nov 30 00:00:00 EST 2015","30-Nov-15","null","Amazon Echo - Black","null","This is one of my favorite items purchased on Amazon and I have bought a lot of stuff I should add that I previously purchased a Sangean internet radio which I probably would not if I had known about this option I love Pandora and the music stations I have created The echo device is the option I wanted from the start so the Sangean has been relegated to bedroom CD player from now on But asking Alexa the weather and other questions is super handy as well I think Amazon blew Apple away with this device and as of today you will too Tomorrow is another day and Apple will probably come out with something that does slightly more but costs double Meanwhile get one of these and see for yourself Update if you plan to use this device for your lighting keep this in mind Every light must remain in the on position When you have thosesecond power outages they happen mostly while you are asleep These disable any hue or other light setting you may have chosen and suddenly you are awakened being tackled on theyard line by lights that will blind and haunt you for weeks to come I still love echo but will not let her sorry ass control my lights again","null","null",NA,"null","positive"
"402","Review: 12 : Amazon Echo - Black","null",0,"Amazon Review","Sun Nov 29 00:00:00 EST 2015","29-Nov-15","null","Amazon Echo - Black","null","Love this device Its handy to set timers vocalize additions to a shopping andor todo list I use it for the news flash report as well In addition I use this as a remote bluetooth speaker that I paired with the Miccus Home RTX Long Range Bluetooth Music Transmitter or Receiver ADP and a Rolls MX Channel Passive Mini Stereo Mixer ie I use it as a distant speaker from the hosts that send audio to it Whats missing from this unit is the ability top push textnotifications as vocalized output I really crave the ability to do that IE For a talking clock without having to ask what time it is and to read email subjects that come into specific mailboxes For those uses I had to resort to DVBEEP on Android with an old Samsung Galaxy note II and a Linux machine using festival Coupled with a Rolls MX Channel Passive Mini Stereo Mixer I can send music soundsannouncements to the echo in bluetooth mode or query the echo when I need While the pushed notifications is not for everyone as a programmer I often forget what time it is until wee hours of the morning A talking clock is important to me The ability to speak out and set an alarm is equally important An improvement would be for the alarm to say which alarm or event you are being notified for I would have to add Im amazed at how well the echo understands most of your questions and can provide reasonable results simple math setting timers adding items to lists and other searchable questions are handled well The speech vocalized is nice as well One wish would be for the wake word to be computer instead of Alexia Then I would really feel like an episode of star trek The Easter eggs are fun Go aheadtell yours Tea earl grey hot and see what it says As a mono bluetooth speaker It sounds pretty good too Playing music from prime music or my uploaded songs works decently but not perfectly Sure wish my prime account came with thesong repository I refuse to pay an additionalfor the space so I find the music functionality limited I upload my favoritesongs and leave it at that If it were able to access a local UPnP server that would rock It doesnt sound like a Bose or Sonos bluetooth speaker but its good for a kitchen style speaker You can set timers add items to shopping list and request music I do find the timer indispensable I used to use my phone all the time Now I can just speak and set a timer Ive yet to link it with automated lights My apartment is small so the only use for an automated light would be in the foyer as I arrive home requesting the lights to turn on Other then that I can walk anywhere I need Perhaps an automated fan control would be useful for me I could see this being useful for people with large homes I like the unit so much I bought one for my Brothers technology enabled home Makes a great gift","null","null",NA,"null","positive"
"403","Review: 112 : Amazon Echo - Black","null",0,"Amazon Review","Fri Sep 11 00:00:00 EDT 2015","11-Sep-15","null","Amazon Echo - Black","null","Holy Smoke Have had it all of three hours and am actually speechless So much I am overwhelmed with this devices capabilities why didnt I get this a year ago ONE minus right now knowing we can call alexa by a different name amazon I SO wish we could call it Computer ala Star TrekHow Geek would that be","null","null",NA,"null","positive"
"404","Review: 69 : Amazon Echo - Black","null",0,"Amazon Review","Mon Oct 12 00:00:00 EDT 2015","12-Oct-15","null","Amazon Echo - Black","null","Be very careful Return window very short It does not tell you this anywhere in the description Bought this for my husband as a gift and he doesnt want anything to do with it I never would have bought it if I knew the timeline for returns was so short Very painful purchase","null","null",NA,"null","positive"
"405","Review: 7 : Amazon Echo - Black","null",0,"Amazon Review","Wed Aug 03 00:00:00 EDT 2016","3-Aug-16","null","Amazon Echo - Black","null","Great product until you need support So be warned if anything goes wrong with it afteryear Amazon will only offer adiscount on a new one They are not interested in improving their product by inspecting defective devices I had an issue they never saw before It was a little red light on the ring aboutlong and the Bluetooth would continually go out and back on while playing songs I lost some faith in Amazon today Hopefully this is an isolated incident but I will be less of an Amazon promoter based on this experiencephone calls an hours of wasted time running their tests I did them all only to find out they would not do anything to help","null","null",NA,"null","negative"
"406","Review: 258 : Amazon Echo - Black","null",0,"Amazon Review","Fri Apr 22 00:00:00 EDT 2016","22-Apr-16","null","Amazon Echo - Black","null","I cant say enough about this item I love it on so many levels but one in particular is amazing me I have a granddaughter who doesnt speak She isyears old and has autism Ive used the simon says feature on Alexa to have it say things to her That has sparked something in her brain that is causing her to try to speak to Alexa She hasnt formed words yet with her but she is making sounds at Alexa in an effort to get her to speak to her From the moment she walks in my house she runs to Alexa and begins making an effort to speak to Alexa I had Alexa count totoday and my granddaughter began to cry tears of joy I dont know what this device is doing to her but it seems to be a positive and Im going to keep using Alexa in an effort to help my granddaughter Olivia talk Its at least a tool at getting things started in that directions Olivia loves it so much that I even find her talking to Alexa in sign language in hopes she will talk to her Its amazing and hard to write about but awesome to watch the fascination and the effort she puts in to communicating with Alexa","null","null",NA,"null","positive"
"407","Review: 278 : Amazon Echo - Black","null",0,"Amazon Review","Sat Oct 15 00:00:00 EDT 2016","15-Oct-16","null","Amazon Echo - Black","null","From the day the Echo was first introduced I really wanted one but it seemed like just a cool novelty and I figured I wouldnt use it enough to justify the expense So I resisted the temptation for so long A couple of months ago Bed Bath and Beyond had a one day sale on the Tap forThat seemed a fair amount to risk so I could give the concept a try Right away I found plenty of use for it I was stoked when I realized I could ask it to play my talk radio station No reception issues and perfect sound My under counter radio was obsolete And the Tap is great for its portability I can carry it to a different room when working or even take it in the car using my hotspot for my Audible books or radio listening Weve even taken it camping My experience with the Tap assured me I needed an Echo as well With an Echo you dont need to walk over to it and push a button to communicate and you dont need to make sure you keep it charged Now that I also have an Echo I can call out with my hands in the meatloaf Alexa add onions to my shopping list or Alexa set an alarm forpm or Alexa set a timer forminutes I talk to her many times a day There is a Bed Time Story skill the kids really like and Ive gotten quick math answers when Im changing up a recipe Yesterday we were curious about how many songs Carly Simon composed so we just asked Alexa She doesnt know everything but she knew that Want to hear a particular song from your favorite artist Forget getting out your ipod or CDs to find it Just tell Alexa what you want to hear With our Vivint system Alexa can lock our doors turn on security or change the thermostat Next on our list is to get outletslights that she can control There is a skill that I havent yet tried where she will spread the word to contacts youve designated in the event of an emergency We ask her every morning about our commute and although there are many convenient ways to check weather there is nothing more efficient than asking Alexa We love her to pieces even when she tells a story like a robot","null","null",NA,"null","positive"
"408","Review: 8 : Amazon Echo - Black","null",0,"Amazon Review","Mon Apr 11 00:00:00 EDT 2016","11-Apr-16","null","Amazon Echo - Black","null","The Echo worked fine for a year and three months and then it failed to connect to the internet Resetting it to factory defaults and going through setup didnt work Running lower levels of security on wireless even none as a test didnt work I spent some time with st level tech support and a little more with nd level tech support but still have no idea what the problem is Theres a phase in setup where the users cell phone the Echo and the access point are supposed to work together to complete setup It gets stuck in this nebulous phase repeatedly Echo failed to connect with the following routers ASUS RTACUfirmware WPAPersonal AES ASUS RTACUfirmware WPAPersonal AES also tried WPAAutoPersonal AES CiscoLinksys WRTNV running DDWRT vsp buildM BGMixed mode WPAPersonal AES All attempts were made using the GHz band Laptops phones tablets and printers connected to these routers without issue Echo is a good idea and is useful when it works When it fails Im surprised at how difficult it is to determine why","null","null",NA,"null","positive"
"409","Review: 251 : Amazon Echo - Black","null",0,"Amazon Review","Thu Nov 19 00:00:00 EST 2015","19-Nov-15","null","Amazon Echo - Black","null","Ive been contemplating getting echo for several months now and got her on a lightning deal after reading that Oprah picked echo as one of her favorite things The echo is the neatest gadget thingy doodad or toy that I have ever gotten If youve been stalling just get it because you wont be disappointed You might get frustrated every now and then but then the echo will do something that youll be so delighted with that youll forget about being mad However you need to be patient and read everything that you can by carefully going through all the settings and checking out all the skills There are some inexpensive echo ebooks that you can also purchase but make sure you get one that is up to date or that will automatically update The echo does so much more than providing music and weather updatesit or should I say she plays some fun games such as movie quote trivia There are so many fun and intuitive things to do in the skills section that you could spend all day being entertained This evening I hooked up the wink hub and a Cree lightbulb and I had a great deal of trouble getting the wink hub to update After reading some reviews for the last few days apparently you need to have the hub far away from the wireless router in order to lessen the interference to get the update to work So I set up the hub aboutfeet away in the living room and it updated just fine Make sure that your wink hub is not sitting right beside your wireless router because it wont work correctly It needs to be at leastfeet away but from what Im understanding farther thanfeet seems to be best Once the hub updated I was able to get the Cree bulb to work almost instantly I have to tell you its so cool to be able to tell Alexa to turn the bulb on and off The wink app will allow you to dim the bulbAlexa doesnt know how to do dim yet While I was having trouble with the wink I ran out to Best Buy and got a WeMo switch thats on sale and I was able to set the Wemo switch up very quickly I couldnt stop giggling I was so happy with it If you think that Alexa is just the same thing is Siri youre wrong Oops Im dictating this review and she heard me and she said that she is not the same as Siri The echos wakeactivation word is Alexa which you could change to Amazon and if she hears you say her name she will respond Alexa is more comprehensive than Siri and seems to understand when you dont give precise instructions or respond like you have to do with Siri For instance in the movie trivia game Alexa asked me a question and I repliedI have no idea and Alexa comprehended my answer As I was dictating this paragraphAlexa was activated and she stated to me that she is best at answering questions I think the subject of Siri kind of upsets her Alexa gives flash Newsbriefs from tunein which this particular weekend has been very important For now its NPR andor BBC News As Alexa said she is best at answering questions but I think she has so much to offer that anyone including the disabled will be thrilled to have her in their home","null","null",NA,"null","positive"
"410","Review: 207 : Amazon Echo - Black","null",0,"Amazon Review","Thu Feb 18 00:00:00 EST 2016","18-Feb-16","null","Amazon Echo - Black","null","I love the Echo Alexa the wake up name has been doing a good job Ive been using the weather forecast playing my Amazon songs the speakers are excellent quality having Alexa tell me the latest headline news tell me yo mama jokes keep track of my to do list and shopping list It really is like having a personal assistant Be sure to get the most out of her by downloading the Alexa app to your cell desktop or tablet so that you can add a ton of skills to it You also do the voice tutorials with the app I also bought a skin for it so it wont get scratches","null","null",NA,"null","positive"
"411","Review: 125 : Amazon Echo - Black","null",0,"Amazon Review","Sat Nov 28 00:00:00 EST 2015","28-Nov-15","null","Amazon Echo - Black","null","Dont get me wrong Echo is an excellent application but as of today its notready for primetime And oddly that pun is Is really appropriateIf your a first adopter geek this is a amazing product with almost with star trek capabilities Unfortunately not all of have the patience or appreciation of a first adoptergeek Amazon maybe has taken a bit for granted here The problems that I have encountered so far would be daunting for incapacitated or an elderly customer which should be the products primary target marketAmazon needs to provide better documentation While Echo is almost plug and play it has its own vocabulary even down to program selection Some even dont equate to what the program provider calls it One thing that would help is a dictionary and a programming guideAlexa can be temperamental There are times she can and will ignore youLess capability could be more to the end userAs a cloud application you are dependent on Amazons servers so if they are slow your listening experience is going to be less than the best Still over all this is an amazing product As a mono Bluetooth speaker Echo sounds rich and clear Future suggestions for EchoMemory upgrade for buffering and local music and audio program storageWhat were you thinking MONO at a minimum Echo needs an external audio stereo and headphone output Digital hdmi would be usefulA USB LINK to laptop and tablet cell phone would be useful","null","null",NA,"null","positive"
"412","Review: 81 : Amazon Echo - Black","null",0,"Amazon Review","Mon Aug 31 00:00:00 EDT 2015","31-Aug-15","null","Amazon Echo - Black","null","The first thing that I noticed about the Echo is that it is extraordinarily good at listening accuracy The video ad for the product doesnt exaggerate at all I can see in the Alexa app that it transcribes my questions with almost perfect clarity which is no small technological feat At the task of recognizing human speech the Echo is a great success However it was at this point that things began to go downhill Despite the Echos impressive ability to understand words it is fairly rudimentary when it comes to understanding language It can only handle the simplest of commands or questions mostly regarding the time weather forecast traffic and basic information from Wikipedia As a questionanswerer the Alexa algorithm is vastly inferior to Google Technical abilities aside the major weakness of the Echo is that it is only as good as the services it supports which is to say rather mediocre Amazon has taken every opportunity to integrate other Amazonrun services with the Echo eg Audible Prime Music For instance lets take music streaming the Echo can stream any song on Prime Music that is either free with Prime or already purchased by the user And therein lies the problem Prime Music isnt as good of a music streaming service compared to its competitors like Spotify The selection of free music is rather limited and Im not very inclined to shell outfor the ability to stream a song that I can already play from Spotify with no additional fee The same thing goes for Audible I like Audible but its not the only place from which I get audiobooks The Echo is useless if I want to listen to a nonAudible audiobook The hardware of the Echo would allow it to be a smashing success if only it supported thirdparty apps and software With the ability to understand speech already perfected it would be incredibly easy to use the device as a voicecommand platform for virtually any other application But unfortunately its clear to me that Amazon is less interested in creating a great product than it is in getting the user to fully commit to using more of its own services Perhaps for some users the Echo will be a highly useful device but for most people it will not be worth theprice tag","null","null",NA,"null","positive"
"413","Review: 4 : Amazon Echo - Black","null",0,"Amazon Review","Mon Oct 05 00:00:00 EDT 2015","5-Oct-15","null","Amazon Echo - Black","null","When I went to purchase my Amazon Echo a friend of mine said Let me know how much you still play with that gadget three months down the road I have to say Amazon Echo also known as Alexa is my MOST used gadgets Not only do I use my echo all the time but my entire family uses it all the time and its been more than three months The Amazon Echo is a smart computer that responds to voice commands and does an excellent job at it You need a good internet connection to use an Amazon Echo because the voice recognition part is done the moment you engage the word Alexa You can not use an Amazon Echo without an internet connection The Amazon Echo isinches tall and they recommend you keep itaway from a wall in an open space which I wasnt following that rule in the video and could be why we had a few oops moments One of my favorite things to do with my Amazon Echo is to play music The speakers are of excellent quality I was expecting the sound to be ok but not expecting it to sound as good as it does I use my Amazon Echo for mostly playing music telling me the forecast and adding items to my shopping list To be perfectly honest Id love to have another one because I use her a lot in the kitchen and my office and hate having to unplug and move it Ok so these are some of the commands I use for Alexa Sometimes shes not perfect but you can go to the online app via your phone and tell it if she did your command correctly or not If she doesnt you can leave feedback on the app and an Amazon representative will contact you with how to say it correctly to get her to do what you want her to do I did this once and they were very helpful My kids use Alexa to play jokes They go up to her and ask her to play music like the Mission Impossible theme song They also love asking her for a joke Alexa tell me a joke She responds to any voice that calls out Alexa but if you voice train her using your voice she will recognize your voice commands better If you buy the remoteyou can control her from another room The remote is not necessary to control Alexa and I dont use it all that much Sometimes I will use the remote to do things to Alexa Alexa Simon says Wash your hands We laugh when she says Wash your hands as the kids walk by startled Alexa can play music from Amazon Music this is great for Prime members so you can play free prime music Pandora I use this feature the most iHeartRadio TuneIn Audible it can read books to you if you have an Audible account Spotify this is new For example Alexa Play my todays hit radio from Pandora Alexa Thumbs up or thumbs down Alexa Next Alexa Stop Alexa play Sail by Awolnation Alexa Whos playing Alexa VolumeIf you use volumeshe often cant hear you to stop playing but you can use the ring at the top and turn it to turn the volume back down It will turn white when you do Alexa add this song to my playlist Alexa Play my name of playlist on Spotify Those are some of the many commands you can use with the music featureOther commands Alexa Set a timer When the timer goes off it will beep repeatedly You can tell her to Alexa Stop to turn it off and the beep is pleasant Alexa set an alarm foram She can be an alarm clockShopping list features Alexa Add apples to my shopping list To access your shopping list you would open the Alexa app on your phoneiPad I wish Amazon would sort the grocery items by type It also doesnt prevent you from adding duplicates This option is fantastic when you are working in the kitchen and your hands are deep into making a meal you can have her to add items to the list or you are just too lazy to write it down or add it to your phone list The kids even add things to the shopping list that they are running low No more excuses to complain if I didnt get something at the grocery storeTo do List Alexa Add Call Doctor to my todo list To access your todo list you would open the Alexa app on your phoneiPad CalendarIf you have google calendar you can have her read your daily agenda to you I wish it worked with Ical Apples calendar Traffic Alexa Tell me the traffic You can set up a to location and from location in the phone app and she will tell you the trafficGeneral questions Alexa Who won the Detroit Tigers game Alexa How many tablespoons are in a cupWeather related questions Alexa What is the weather today Alexa Will it rain today Alexa What is the forecast tomorrow News related questions Alexa Daily Briefing You set this up on your phone app You can choose from multiple news outlets for your daily briefing and it will give you clips or the news highlights from that day Options of broadcasters you can choose from NPR News BBC News ABC News Good Morning America ESPN Radio SportsCenter Fox Sports Hourly Update Economist In other words NPR Business story of the day ABC NewsBusiness NPR Technology Podcast TMZ News Jimmy Kimmel Live the Morning After You can also get multiple news headlines read through text to speech like Top News US World Politics Business Sports Entertainment Tech Science Health and OffbeatOther things the Amazon Echo can do Alexa Wikipedia Madonna Alexa When is Thanksgiving Alexa Define ecstatic She has a lot of goodies called Easter eggs that you can google and find Here are some Alexa Heads or tails Alexa Who you gonna call Ghostbusters Alexa Can you give me some money Alexa Tell me a joke May the force be with you and with you Alexa Simon says tell her somethingshe will repeat what you said Books The Amazon Echo can now read your Kindle books I love this feature and will often have her cue a book to read when Im folding laundry When I pick up my Kindle on my device is updates to where the echo left off Alexa Read my Kindle book Alexa Read my book title Alexa Pause StopSkills There is a section called Skills in the phone app They are addons to the app For exampleALOPPilates Class SkillTake a pilates class from alotofpilatescomBart TimesAlexa tells you when next BART trains areBingoAlexa calls out numbers You can download a bingo card at lovemyechocomCat factsAlexa will tell you cat factsUpdate MayThere are aboutdifferent skills that Alexa knows When I initially reviewed this there were onlyYou have to add these manually from the Alexa app I have emailed Amazon because there is no order in how they are displayed and its not fun to go through all the different skills in random order Amazon support replied to me that they are going to organize them soon into categories for ease of use To be honest most of the skills I do not use or find usefulSmart HomeI have Nest thermostats and I can set the temperature using Alexa Alexa set my bedroom todegrees You can also connect smart home devices to Insteon SmartThings LIFX TPLINK Kasa Sensi ecobee or Wink and have her control them I just linked her to my nest thermostats and that works greatOther options You can use her to reorder items from Amazon Alexa reorder laundry detergent You can add another user to your Amazon Household to enable Alexa to access both users content music calendar audiobooks etc Alsosign up for the newsletter and every Friday Amazon sends out a newsletter and they are continually updating her abilities Ive updated this review multiple times and they are always adding new content The newsletter highlights new capabilities My favorite new one is Spotify support Its a great newsletter to learn more about this fantastic electronic deviceCool product to use with your Echo I LOVE THISThis charging cradle product replaces the Echo plug that Amazon provides puts it on a base and has a rechargeable battery in the base so you can take your echo from room to room and not have to stay plugged into the wall all the time Which one Echo Dot or Tap General overviewEcho This device is most expensive It provides an excellent speaker Its an all in one deviceDot The Dot is a great device if you have a speaker or stereo system already but want to have Alexas functionality too This device is just the brain of Alexa but without the speaker It connects to your existing speaker using Bluetooth or the included audio cable This is the least expensive choice Tap This is like the echo but to give it commands you have to touch her The Echo you just say the keyword Alexa but with the tap you have to tap her I love the handsoff approach of the Echo so Im not sure I would use the tap that muchWe love Alexa We use her every single day and multiple times a day In fact my kids love her as much as we do Id highly recommend her to anyone I just ordered an Amazon Dot because I love having her anywhere I am in the house If there is a feature youd like to see me write about please leave it in the comments Thank you","null","null",NA,"null","positive"
"414","Review: 455 : Amazon Echo - Black","null",0,"Amazon Review","Fri Dec 25 00:00:00 EST 2015","25-Dec-15","null","Amazon Echo - Black","null","I am a Gadget Geek There I said it publicly I dont own every gadget that has come out but I own most I Just got an Echo for Christmas from my husband I love it already I had a little trouble getting it set to my WiFi as the instructions were a little vague for me However it only took me a couple of minutes to get out of my own way and let my husband help me by reading the instructions on Amazon go figure a husband that reads the instructions Has the world come to an end Just love this little gadget It will be very fun to come home to this and will be very handy in the mornings to check things like the traffic before work Thank you Honey this is one of the best gifts you have ever given me but then arent they all You will love this and we will be out tomorrow to buy the Hue set up for lights Yipeeeee YES I am a happy Echo owner","null","null",NA,"null","positive"
"415","Review: 389 : Amazon Echo - Black","null",0,"Amazon Review","Mon Jul 06 00:00:00 EDT 2015","6-Jul-15","null","Amazon Echo - Black","null","Ive had Alexa fordays now and Im sure her head is spinning by how busy Ive kept her Shes great fun and I cant wait for her to polish her skills update herself and match Google search When it comes to search engines I believe Google is head and shoulders ahead of Bing in terms of relevant information and this would transfer beautifully with Echo Ive hardly had any issues with Alexa understanding my accent shes been rightof the time but what Id really appreciate her doing is being my electronic PA I want her to locate and list all the Italian restaurants in my neighbourhood in order of rating yelp I want a quick review or basic guide for top rated attractions in Lake George I want to know what the cost of a brand new iphone is what the storyline of a particular Japanese movie is I want to know when Nordstrom and Victorias secret semi annual sale starts with a reminder alarmand I want to be reminded when its a friends birthday If anyone reading this review knows that these things are already possible please comment and let me know how Im sure the Echo will update itself soon enough with Facebook my phones calendar and other personal reminders that I keep for myself and I cant wait till Alexa is so talkative that I have to ask her to stop In the meanwhile Ive heard the national anthems of atleastcountries their capitals and population have heard many many snippets of songs the local news and tried to ask Alexa complicated questions at which she beeps twice and stays silent At present shes pure entertainment but Im looking forward to her being an indispensable source of information","null","null",NA,"null","positive"
"416","Review: 181 : Amazon Echo - Black","null",0,"Amazon Review","Wed Jul 20 00:00:00 EDT 2016","20-Jul-16","null","Amazon Echo - Black","null","Amazon sold me an out of date unit with old firmware it was on saleperhaps that is why It will not connect to Belkin WEMO outletBelkin troubleshooting page indicated the firmware needed to be upgraded No instructions on how to do that Make sure you arent just helping Amazon to clear their old stock","null","null",NA,"null","positive"
"417","Review: 59 : Amazon Echo - Black","null",0,"Amazon Review","Sun Aug 16 00:00:00 EDT 2015","16-Aug-15","null","Amazon Echo - Black","null","I had very high hopes for Amazon Echo but after a few weeks of trying to work it into my schedule it has proven to be little more than a paper weight The idea of having Echo at least for me was to automate certain aspects of my life such as the weather directions news and general QA Unfortunately the only thing that Alexa can truly do well is tell you the weather For the directions she will only tell you directions from Point A to Point B which must be specified within the app before hand If I need to let the app know where I need directions before asking Alexa why wouldnt I just google directions insteadThe News Flash feature is a nice feature Unfortunately there are only limited news options and there is no way to specify the News Flash that you wish to hear unless you use the appGeneral questions and answers like Who was the nd President of the United States will be answered all day Unfortunately historical knowledge of US presidents isnt necessary a key feature for purposes of home automation Useful questions such as recipes wikipedia articles howtos etc always receive a confused response by Alexa and then she goes dark Ive waited a few weeks to post this review hoping the software would be updated to bring Echo up to speed with the competitors in the field but there hasnt been any improvement yet","null","null",NA,"null","positive"
"418","Review: 167 : Amazon Echo - Black","null",0,"Amazon Review","Sat Jul 16 00:00:00 EDT 2016","16-Jul-16","null","Amazon Echo - Black","null","Im shocked at how much I love this thing Firstly It took me well underminutes to set it upthenFirst thing I did was check the local rain forecast to see if the package I left on the porch for Fed Ex was apt to get soakedNext thing I did was check the weather in Prague Czechoslovakia to see what one of my friends who was traveling there that day was facing at the moment and then the weather in Philly to see what a WM colleague was facing cuz I knew he was walking a huge unair conditioned plant that afternoonNext thing I did was check the time in Qatar Middle East to see if I could try to reach one of my colleagues without waking him upNext thing I did was ask Alexa to play Stevie Wonders Happy Birthday song so that I could play it for my Sister over the phone for her bdayNext thing I did while I was getting dressed was check the local temperature forecast for the eveningLast thing I did last night was ask Alexa to play a Billy Holliday shuffle and reduce it to volumewhile I drifted off to sleepFirst thing I did the next morning was ask Alexa for todays Flash Briefing which I have set to NPR news Nearly all of this exceptwas accomplished from my bed while still reclining with only simply spoken not overenunciated by any means voice commandsand without any delaysproblems whatsoever Then the next day I found a whole new application The firstminutes of my daily workout is comprised of interval treadmill training but watching the clock andor changing the Pandora song manually can take me out of the zone both physically and mentally Alexa to the rescue Now I simply tell Alexa the following if for example I begin my workout atPM Alexa set volume atAlexa set alarm forPMPMPMPMPMPMPMPMPMPMPMPM andPM noteI use a prewritten script for this Alexa play Country Rock on Pandora And Voilaevery time her alarm goes off I hit the Action button Alexa generally cant hear your voice at music levels overto shut off the alarm I know to go to the next interval in the workout AND she never stops blaring Tim McGraw and the like at Volume Levelthrough a speaker which by the way is AMAZING throughout the workout ORif I for example choose to watch a show on my iPad instead I can simply ask Alexa to set those alarms without asking for Pandora and were off to the races Soooo much better than trying to watch the timer on my treadmill and I never have to say or do anything except sweatAlexa takes care of it all Nowdo I wish I could use the Echo as a telephone Sure Do I wish she could hear me say her name when shes playing music at volume levelor higher You bet But honestly I think its a pretty darn good product as is","null","null",NA,"null","positive"
"419","Review: 234 : Amazon Echo - Black","null",0,"Amazon Review","Wed Aug 10 00:00:00 EDT 2016","10-Aug-16","null","Amazon Echo - Black","null","I purchased the Amazon Tap a while back and have been enjoying it I semidisliked the fact that I had to push a button to get the Tap to respond I get it its portable however I almost wish there would have been a toggle switch to be always listening or not When the Echo went on sale at Best Buy yes BB sells Amazon products for onlyI had to get it I love it I put it in my bedroom and I like playing music to get me to sleep or asking Alexa the weather as Im waking up I love the mute microphone button as I dont want Alexa listening to me in the bedroom not that there is much going on in there anyway It sounds much better than the Tap It is over twice the size see picture The bass is much better and has some pretty decent highs Overall I am amazed and would perhaps get one for the living room My kids love that they can ask Alexa jokes Very cool device","null","null",NA,"null","positive"
"420","Review: 154 : Amazon Echo - Black","null",0,"Amazon Review","Mon Jun 13 00:00:00 EDT 2016","13-Jun-16","null","Amazon Echo - Black","null","I have had my Alexa for a month now and so far my experience has been fairly positive I will lay out my review as simply as I can with elaborate pros and cons I will start with the pros Pros out of the box Alexa felt very high quality I was surprised by the heavy weight which I interpreted as a sign of good quality A light speaker will likely result in muffled sound alexa has a very human like voice Its very clear that its computer generated but she sounds crisp clear and elicits emotion in certain phrases she speaks i am a heavy Spotify user and an loyal to Spotify versus other music steaming companies The Spotify integration as well as integration with other apps is very convenient i use herof the time just to ask about the weather the noise the devise makes when I call its name is very satisfying Cons when music is playing above volumeAlexa begins to have trouble hearing me alexa can have quite an attitude I will call her name she will make a noise and glow blue signifying she is listening and then when I am mid sentence she will turn off and stop listening to me just like my wife she requires a plug I like to listen to music while in the shower which requires me having to unplug Alexa take her to the shower plug her in and then reboot her An idea for the next version of this product would be to keep Alexa with a wall plug in but add in a back up battery that can last around an hour or so so that is shower goers who like to listen to music in the shower can I plug her and take her in the shower or out to the pool or in the living room with friends She should have a USB style plugin so that one can easily unplug her for the wall outlet so she can be used temporarily on a battery","null","null",NA,"null","positive"
"421","Review: 117 : Amazon Echo - Black","null",0,"Amazon Review","Thu Aug 27 00:00:00 EDT 2015","27-Aug-15","null","Amazon Echo - Black","null","I like the Echo very much Its technology works great but it is extremely annoying how little the Echo knows Honestly it cant tell me what humidity is Although the unit works very well the lack of depth of information is embarrassing Common information easily found on most search engines cannot be accessed via Echo which means i must then stop what Im doing to go find it myselfof much of a digital assistant I find it absurd that Amazon would not utilize current and well developed search engines and instead force users of Echo to rely on the Amazon Cloud which is obviously barely in its infancy This is a great technology but its like Amazon created a Porsche engine without the rest of the vehicle for it to go in and therefore to be REALLY useful At the moment the Echo is a trinket and will be easily forgotten unless Amazon will unleash it from its own proprietary content and onto the global internet platform The fact it has sold overunits already screams that consumers are ready and want this technology but I can only imagine how demand would truly explode and create the next disruptive technology like smart phones if Amazon would just quickly take the next step in allowing direct access to the internet search engines Amazon claims the Echo is constantly learning and will get smarter and smarter but at the current rate I cannot tell it has learned anything useful to me At the moment its like asking a rd grade child to define humidity It doesnt know the answer nor how to find it","null","null",NA,"null","positive"
